Prj_ID,Trt_ID,Trt_Type_Major,Trt_Type_Sub,Treatment_Type,FID_TrtPoly002,ObjectID_Union,ObjectID_CountOverlapping,treatment_count,init_date_est,comp_date_est,Init_Date,Comp_Date,init_est,comp_est,init_comp_elapsed,Plan_Imp,Success,Dates_Confirmed,Units,Num_Units,Treatment_Seeded,Seed_List,Seed_Mix_Name,Seeds_or_Seedlings,Seed_List_Confirmed,Control_Areas,Seed_Application_Rate,Seed_Notes,Objectives,Planned_Implementation,Actual_Implementation,Treatment_Effect_and_Results,Trt_Feature_Type,Feature_Status,How_Feature_Created,Feature_Creation_Date,Total_Acres,BLM_Acres,GIS_Notes,Initiated_By,Trt_Concerns,Trt_Concerns_Desc,Problems_Apply_Trt,Problems_Apply_Trt_Desc,Conditions_At_Trt,Conditions_At_Trt_Desc,Trt_Notes,User_Updated,init_m,init_d,init_y,init_m_est,init_d_est,comp_m,comp_d,comp_y,comp_m_est,comp_d_est
14437,37251,Vegetation/Soil Manipulation,Soil Disturbance,Soil Disturbance: Rollerchopping,24176,8949,5761,2,2002-01-01,2002-06-15,1/1/2002,6/15/2002,actual,actual,165,Implemented,NA,1,Acres,320,0,NA,NA,NA,NA,NA,NA,NA,"Purpose: To improve the quantity and quality of winter forage for deer and elk and to reduce the density of\r\nyoung pinon and juniper.\r\nGoals:\r\n1. Increase forage production (grasses, forbs, and shrubs) 50-350 percent.\r\n2. Kill 60-80 percent of the pinon and juniper trees found on the site.",Rollerchop... an old chaining...,NA,NA,Polygon,Confirmed,"Digitized by BLM field office personnel, method unknown",NA,384.2286085,383.8598698,NA,NA,"Forage for wildlife, Forage quality","Purpose: To improve the quantity and quality of winter forage for deer and elk and to reduce the density of\r\nyoung pinon and juniper.\r\nGoals:\r\n1. Increase forage production (grasses, forbs, and shrubs) 50-350 percent.\r\n2. Kill 60-80 percent of the pinon and juniper trees found on the site.",Unknown,NA,NA,NA,NA,37:14:00,1,1,2002,01,01,6,15,2002,06,15
14437,37252,Seeding,Seeding,Seeding,24177,8950,5761,2,2002-01-01,2002-06-15,1/1/2002,6/15/2002,actual,actual,165,Implemented,NA,0,Acres,320,-1,Not Determined,NA,NA,NA,NA,NA,NA,"Purpose: To improve the quantity and quality of winter forage for deer and elk and to reduce the density of\r\nyoung pinon and juniper.\r\nGoals:\r\n1. Increase forage production (grasses, forbs, and shrubs) 50-350 percent.\r\n2. Kill 60-80 percent of the pinon and juniper trees found on the site.","Project will be re-seeded with a mix of 80 percent grasses (slender wheatgrass,\r\nwestern wheatgrass, Indian ricegrass, needle and thread, and squirreltail), 15 percent forbs Rocky Mountain\r\npentstomen, Palmer pentsomen, sunflower, small burnet, and dryland alfalfa), and 5 percent shrubs\r\n(mountain mahogany, bitterbrush, and big sagebrush).",NA,NA,Polygon,Confirmed,"Digitized by BLM field office personnel, method unknown",NA,384.2286085,383.8598698,NA,NA,"Forage for wildlife, Forage quality","Purpose: To improve the quantity and quality of winter forage for deer and elk and to reduce the density of\r\nyoung pinon and juniper.\r\nGoals:\r\n1. Increase forage production (grasses, forbs, and shrubs) 50-350 percent.\r\n2. Kill 60-80 percent of the pinon and juniper trees found on the site.",Unknown,NA,NA,NA,NA,41:23:00,1,1,2002,01,01,6,15,2002,06,15
35,95,Vegetation/Soil Manipulation,Soil Disturbance,Soil Disturbance: Chaining,68,13291,5768,2,1958-06-23,1958-07-18,6/23/1958,7/18/1958,actual,actual,25,Implemented,None,2,Acres,820,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A swath of 75 ft. was made, depending upon the density and topography. The cost per acre was 3.95.",Reinvasion of pinyon juniper is occurring.,Polygon,Confirmed,"Digitized by BLM field office personnel, method unknown",NA,1115.15717,901.4165252,NA,Contractor,"Invasion by pinyon-juniper, Rangeland health",NA,None,NA,None,NA,NA,54:18:00,6,23,1958,06,23,7,18,1958,07,18
35,96,Seeding,Drill Seeding,Ground Seeding: Drill,69,13292,5768,2,1958-06-23,1958-07-18,6/23/1958,7/18/1958,actual,actual,25,Implemented,None,2,Acres,820,-1,Confirmed seed list,NA,Seeds,Confirmed on Paper,Unknown,Species Specific,NA,NA,NA,"Seed was distributed (broadcast) in the following quantities: Yellow Sweet Clover, 4800$; Russian Wildrye, 200#; Intermediate Wheatgrass, 400#; Crested Wheatgrass, 7,175#.",NA,Polygon,Confirmed,"Digitized by BLM field office personnel, method unknown",NA,1115.15717,901.4165252,NA,NA,"Invasion by pinyon-juniper, Rangeland health",NA,None,NA,None,NA,NA,57:42:00,6,23,1958,06,23,7,18,1958,07,18
87,226,Other,General Treatment,General Treatment: Vegetation Removal,152,13293,5769,2,1951-09-01,1951-09-15,9/1/1951,9/15/1951,actual,actual,14,Implemented,None,2,Acres,510,0,No seed list,NA,NA,NA,NA,NA,NA,NA,NA,Sage cleared.,NA,Polygon,Confirmed,Digitized by LTDL data entry personnel using a confirmed map,12/21/2015,605.2795845,605.0947702,NA,BLM and Cooperators,"Establishment of seeded species, Brush control",NA,None,NA,None,NA,NA,20:23:00,9,1,1951,09,01,9,15,1951,09,15
87,227,Seeding,Seeding,Seeding,153,13294,5769,2,1951-09-01,1951-09-15,9/1/1951,9/15/1951,actual,actual,14,Implemented,Successful,2,Acres,510,-1,Confirmed seed list,Seed Mix,Seeds,Confirmed on Paper,Unknown,Unknown,"The seed mix did not indicate whether bulk or PLS rates were used, therefore, unknown has been listed and all seed mix information has been entered into the Bulk category.",NA,NA,Reseeded 510 acres to crested wheat grass.,Appraisal of reseeding operations indicates success.,Polygon,Confirmed,Digitized by LTDL data entry personnel using a confirmed map,12/21/2015,605.2795845,605.0947702,NA,BLM and Cooperators,"Establishment of seeded species, Brush control",NA,None,NA,None,NA,Cost of clearing included in this treatment.,07:55:00,9,1,1951,09,01,9,15,1951,09,15
111,290,Vegetation/Soil Manipulation,Soil Disturbance,Soil Disturbance: Plowing,209,13301,5773,2,1963-06-22,1963-10-26,6/22/1963,10/26/1963,actual,actual,126,Implemented,None,2,Acres,1976,0,No seed list,NA,NA,NA,NA,NA,NA,NA,Deep plowing of sage and reseeding with crested wheat grass of approximately 2000 acres.  Deep plowing and reseeding will be done in same operation.,Plowed with seeding attachment and rubber-tired tractor.,NA,Polygon,Confirmed,Digitized by LTDL data entry personnel using a confirmed map,1/25/2016,1549.014163,1539.484656,NA,NA,"Establishment of seeded species, Sagebrush",NA,None,NA,None,Soil is dry but some precipitation during brush cutting operation.,NA,24:31:00,6,22,1963,06,22,10,26,1963,10,26
111,291,Seeding,Seeding,Seeding,210,13302,5773,2,1963-06-22,1963-10-26,6/22/1963,10/26/1963,actual,actual,126,Implemented,None,2,Acres,1976,-1,Confirmed seed list,Crested Wheatgrass,Seeds,Confirmed on Paper,Unknown,Unknown,"The seed mix did not indicate whether bulk or PLS rates were used, therefore, unknown has been listed and all seed mix information has been entered into the Bulk category.",NA,NA,Seeded to crested wheatgrass at a rate of 4.8 lbs./acre,An inspection in 1979 indicates seeding is very successful  - high density of AGCR.  Some sagebrush returning upon inspection in 1981.,Polygon,Confirmed,Digitized by LTDL data entry personnel using a confirmed map,1/25/2016,1549.014163,1539.484656,NA,NA,"Establishment of seeded species, Sagebrush",NA,None,NA,None,Soil conditions are dry at time of seeding.,Cost includes plowing,26:21:00,6,22,1963,06,22,10,26,1963,10,26
225,616,Vegetation/Soil Manipulation,Vegetation Disturbance,Vegetation Disturbance: Mechanical Thinning,455,13303,5774,2,1985-06-01,1985-09-30,6/1/1985,9/30/1985,actual,actual,121,Implemented,None,2,Acres,140,0,NA,NA,NA,NA,NA,NA,NA,"By removing approximately 30% of the sagebrush overstory, some sagebrush will resprout and sagebrush seedlings will increase, thus providing a healthier and more productive stand of sagebrush. Reduction of competition.","Treatment would occur in irregular patches or strips and would follow the contour of the slope when feasible. Efforts will be concentrated on the oldest, rankest and densest areas of sagebrush. Drainages would be left undisturbed. Normally, no more than 30% of a project area will be mechanically treated in any one year. No mechanical t treatment would occur within twenty-five (25) feet of any well defined drainage. This should reduce the potential for increased soil erosion.",140 acres mechanically removed with brush beater,NA,Polygon,Confirmed,Digitized by LTDL data entry personnel using a confirmed map,7/20/2016,150.6373241,150.4914088,NA,BLM and Cooperators,"Brush control, Competition for resources, Establishment of seeded species, Forage for livestock, Forage for wildlife, Forage quality, Habitat for wildlife, Habitat quality, Sagebrush, Vegetal cover, Wildlife in treated area","Convert mature and decadent big sagebrush (Artemisia tridentata var. wyomingenis) to a younger age and a better form class and increase the ratio of grass and forbs to sagebrush. Mulched sagebrush adds significantly to ground litter, holding soil and increasing soil moisture.",None,NA,None,NA,Only partial contributed cost was report because cost for equipment/labor and fuel was not separated out for each treatment so not able to determine cost for just thinning vegetation.,11:21:00,6,1,1985,06,01,9,30,1985,09,30
225,617,Seeding,Ground Seeding,Ground Seeding: Broadcast,456,13304,5774,2,1985-06-01,1985-09-30,6/1/1985,9/30/1985,actual,actual,121,Implemented,None,2,Acres,140,-1,Confirmed seed list,BLM seed mix,Seeds,Confirmed on Paper,Unknown,Species Specific,JDR reports a total seed cost of $904.00 and a rate of 9lb/ac,"Improved vegetation composition; application of grass and forb seed where needed should allow for an increase in diversity, production, and vigor of understory plants. Increase in litter and vegetative cover thus reducing soil erosion. Reduce surface runoff, and increase percolation into root zone.","Seed mixture should include a legume, other forbs and grasses (recommended species include dryland alfalfa's, crested and intermediate wheatgrass, milkvetch and small burnet). Seeding rates should range from 2-3 lbs./acre and up. According Seed list document it is planned to apply 10lb/ac",9lbs/ac of seed was applied to area.,NA,Polygon,Confirmed,Digitized by LTDL data entry personnel using a confirmed map,7/20/2016,150.6373241,150.4914088,NA,BLM,"Brush control, Competition for resources, Establishment of seeded species, Forage for livestock, Forage for wildlife, Forage quality, Habitat for wildlife, Habitat quality, Sagebrush, Vegetal cover, Wildlife in treated area","The carrying capacity of the HMA would increase and the quality of forage would improve. Big game winter distribution would improve, the physical condition of wintering deer would improve resulting in a decrease in winter kill and an increase in fawn condition and numbers. By seeding, more seedlings and increased plant production will both occur, decreasing soil loss and improving water quality.",None,NA,None,NA,"Confirm partial cost is BLM Cost of Tractor Rental $468, Fuel and Oil $79 and Seed $904.",06:43:00,6,1,1985,06,01,9,30,1985,09,30
832,2306,Vegetation/Soil Manipulation,Soil Disturbance,Soil Disturbance: Plowing,1493,13315,5780,2,1964-05-12,1964-06-24,5/12/1964,6/24/1964,actual,actual,43,Implemented,None,2,Acres,600,0,No seed list,NA,NA,NA,NA,NA,NA,NA,"Plowing approximately 450 acres of sagebrush land with a one-way Wheatland, Towner off-set, or equivalent disk plow and rangeland drill..",NA,"At the time of inspection, estimate of 90% brush kill.",Polygon,Confirmed,Digitized by LTDL data entry personnel using a confirmed map,1/25/2016,552.7992613,545.7496132,NA,NA,Establishment of seeded species,Rehabilitate depleted range.,None,NA,None,Very dry at time of plowing.,Cost included in plowing,16:33:00,5,12,1964,05,12,6,24,1964,06,24
832,2307,Seeding,Seeding,Seeding,1494,13316,5780,2,1964-05-12,1964-06-24,5/12/1964,6/24/1964,actual,actual,43,Implemented,None,2,Acres,600,-1,Confirmed seed list,Crested wheatgrass,Seeds,Confirmed on Paper,Unknown,Unknown,"The seed mix did not indicate whether bulk or PLS rates were used, therefore, unknown has been listed and all seed mix information has been entered into the Bulk category.",NA,Approx. 4.5 to 5 lbs./acre of crested wheatgrass will be planted.,Approx. 3.3 lbs. of crested wheat grass seed planted per acre.,NA,Polygon,Confirmed,Digitized by LTDL data entry personnel using a confirmed map,1/25/2016,552.7992613,545.7496132,NA,NA,Establishment of seeded species,Rehabilitate depleted range.,None,NA,None,Very dry at time of seeding.,Cost includes plowing.,18:35:00,5,12,1964,05,12,6,24,1964,06,24
1070,2931,Vegetation/Soil Manipulation,Vegetation Disturbance,Tree/Brush Control: Mechanical,1887,13327,5786,2,1964-09-04,1965-06-29,9/4/1964,6/29/1965,actual,actual,298,Implemented,None,2,Acres,1838,0,No seed list,NA,NA,NA,NA,NA,NA,NA,NA,NA,Approximately 95 to 98% kill on sage.,Polygon,Confirmed,Digitized by LTDL data entry personnel using a confirmed map,1/22/2016,2559.513722,2510.511144,NA,NA,"Establishment of seeded species, Sagebrush",Revegetate depleted range.,None,NA,None,Dry to moist soil conditions at time of treatment.,NA,42:54:00,9,4,1964,09,04,6,29,1965,06,29
1070,2932,Seeding,Seeding,Seeding,1888,13328,5786,2,1964-09-04,1965-06-29,9/4/1964,6/29/1965,actual,actual,298,Implemented,None,2,Acres,1838,-1,Confirmed seed list,NA,Seeds,Confirmed on Paper,Unknown,Unknown,"The seed mix did not indicate whether bulk or PLS rates were used, therefore, unknown has been listed and all seed mix information has been entered into the Bulk category.",NA,NA,NA,A good stand of crested wheatgrass came up in the spring.,Polygon,Confirmed,Digitized by LTDL data entry personnel using a confirmed map,1/22/2016,2559.513722,2510.511144,NA,NA,"Establishment of seeded species, Sagebrush",Revegetate depleted range.,None,NA,None,Dry to moist soil conditions at time of treatment.,Cost includes brush reduction treatment.,45:00:00,9,4,1964,09,04,6,29,1965,06,29
1530,4300,Vegetation/Soil Manipulation,Vegetation Disturbance,Vegetation Disturbance: Mechanical Thinning,2747,13345,5795,2,1959-07-27,1959-10-15,7/27/1959,10/00/1959,actual,estimated day,80,Implemented,Unknown,2,Acres,359,0,NA,NA,NA,NA,NA,NA,NA,This project was done to increase better foliage.,NA,NA,NA,Polygon,Confirmed,Digitized by LTDL data entry personnel using a confirmed map,12/18/2015,375.1077118,368.3436753,NA,BLM,"Loss of vegetation, Vegetal cover",This project was done to increase better foliage.,None,NA,None,NA,NA,52:19:00,7,27,1959,07,27,10,00,1959,10,15
1530,4301,Seeding,Seeding,Seeding,2748,13346,5795,2,1959-07-27,1959-10-15,7/27/1959,10/00/1959,actual,estimated day,80,Implemented,Unknown,2,Acres,359,-1,Confirmed seed list,Brownson Sage Mix,Seeds,Confirmed on Paper,Unknown,Overall,"There was only a general rate listed for all species combined indicated here, specific rates for each species were not possible.",This project was done to increase better foliage.,NA,NA,NA,Polygon,Confirmed,Digitized by LTDL data entry personnel using a confirmed map,12/18/2015,375.1077118,368.3436753,NA,BLM,"Loss of vegetation, Vegetal cover",This project was done to increase better foliage.,None,NA,None,NA,NA,01:51:00,7,27,1959,07,27,10,00,1959,10,15
1850,5106,Vegetation/Soil Manipulation,Soil Disturbance,Soil Disturbance: Ripping,3316,13349,5797,2,1961-08-02,1961-10-02,8/2/1961,10/2/1961,actual,actual,61,Implemented,Unknown,2,Acres,909,0,NA,NA,NA,NA,NA,NA,NA,"Purpose to reseed badly needed range land, and slow down erosion.",NA,"Deep contour ripping with Jay Hawker ""Soil Saver&& ripper.  Contour ripping was done at a depth of 28&&.  Total of 909 acres ripped.  Forty-six tractor hours with dozer to build 23 small gulley plugs to turn water out into ripped area.",NA,Polygon,Confirmed,Digitized by LTDL data entry personnel using a confirmed map,1/6/2016,913.6160417,910.9828664,NA,BLM,"Erosion, Loss of vegetation, Rangeland health, Vegetal cover","Purpose to reseed badly needed range land, and slow down erosion.",None,NA,None,NA,NA,41:04:00,8,2,1961,08,02,10,2,1961,10,02
1850,5107,Seeding,Drill Seeding,Ground Seeding: Drill,3317,13350,5797,2,1961-08-02,1961-10-02,8/2/1961,10/2/1961,actual,actual,61,Implemented,Unknown,2,Acres,682,-1,Confirmed seed list,Cabezon Mix,Seeds,Confirmed on Paper,Unknown,Overall,"There was only a general rate listed for all species combined indicated here, specific rates for each species were not possible.","Purpose to reseed badly needed range land, and slow down erosion.",NA,"Deep contour ripping with Jay Hawker ""Soil Saver&& ripper.  Contour ripping was done at a depth of 28&&.  Total of 909 acres ripped.  Forty-six tractor hours with dozer to build 23 small gulley plugs to turn water out into ripped area.",NA,Polygon,Confirmed,Digitized by LTDL data entry personnel using a confirmed map,1/6/2016,687.235971,685.6835506,NA,BLM,"Erosion, Loss of vegetation, Vegetal cover","Purpose to reseed badly needed range land, and slow down erosion.",None,NA,None,NA,NA,45:13:00,8,2,1961,08,02,10,2,1961,10,02
2045,5578,Seeding,Drill Seeding,Ground Seeding: Drill,3615,13351,5798,2,1966-11-20,1967-01-06,11/20/1966,1/6/1967,actual,actual,47,Implemented,Unknown,2,Acres,2400,-1,Confirmed seed list,Cass Goodner Mix,Seeds,Confirmed on Paper,Unknown,Overall,"There was only a general rate listed for all species combined indicated here, specific rates for each species were not possible.",NA,NA,"2 modified Jayhawk rippers pulled by D8 caterpillars.  14"" deep, 7' spacing, and 14&$ intervals done on contour.",NA,Polygon,Confirmed,Digitized by LTDL data entry personnel using a confirmed map,2/29/2016,2989.017925,2964.308088,NA,BLM,"Erosion, Establishment of seeded species, Forage for livestock, Loss of vegetation, Rangeland health, Vegetal cover",Approximately 21000 cubic yards of earthwork will be performed to retard erosion and utilize runoff for improving grazing forage.,None,NA,None,NA,NA,53:43:00,11,20,1966,11,20,1,6,1967,01,06
